,word,pfgw,freq,OR,LOR,class
0,wanna,0.5870646766169154,201,1.4227549500737915,0.35259509772455805,"Black,WC"
1,had,0.6048387096774194,124,1.531465776659189,0.42622530075252835,"Black,WC"
2,told,0.4545454545454546,55,0.8332440635600785,-0.18242868626001674,"Black,WC"
3,eighteen,0.6,20,1.5001285126799175,0.40555077955820595,"Black,WC"
4,play,0.506578947368421,152,1.0267107078766562,0.02636020467976863,"Black,WC"
5,Miss,0.6739130434782609,92,2.0680846805895046,0.7266229038685226,"Black,WC"
6,Anthony,0.3181818181818182,22,0.4665867117840647,-0.7623113986171719,"Black,WC"
7,before,0.576923076923077,26,1.3637532008529116,0.31024060525893293,"Black,WC"
8,lord,0.85,20,5.668366071874844,1.7349009054653155,"Black,WC"
9,make,0.41333333333333333,150,0.7041526808026229,-0.3507600701982356,"Black,WC"
10,thing,0.27272727272727276,143,0.37447761513898115,-0.9822232504709159,"Black,WC"
11,because,0.45531914893617026,235,0.8355607333719658,-0.17965224253892506,"Black,WC"
12,heart,1.0,27,1.0,0.0,"Black,WC"
13,looking,0.5609756097560975,41,1.2779146522317677,0.24522957143404497,"Black,WC"
14,dress,0.6,20,1.5001285126799175,0.40555077955820595,"Black,WC"
15,only,0.6521739130434783,23,1.8752811395523186,0.6287585892769016,"Black,WC"
16,away,0.8529411764705883,34,5.802982580188982,1.7583720233409608,"Black,WC"
17,my,0.4931102362204725,1016,0.9725207350135977,-0.02786388236608932,"Black,WC"
18,doll,0.8636363636363636,22,6.335504095170768,1.8461693836413962,"Black,WC"
19,!,0.7505592841163311,894,3.0382548845449064,1.111283299451149,"Black,WC"
20,taking,0.8,35,4.001799794309222,1.3867442085006894,"Black,WC"
21,beat,0.23076923076923078,26,0.2999100526834283,-1.2042726736708265,"Black,WC"
22,feel,0.45161290322580644,31,0.8234764925119258,-0.19422027559832297,"Black,WC"
23,came,0.4186046511627907,43,0.7198920354740586,-0.32865402894624507,"Black,WC"
24,eleven,0.7826086956521738,23,3.601002527740885,1.2812122866217501,"Black,WC"
25,Philip,0.0,44,1.0,0.0,"Black,WC"
26,try,0.5555555555555556,45,1.250133904659882,0.2232506693047786,"Black,WC"
27,let,0.47335423197492166,319,0.8984812726783554,-0.1070494158490218,"Black,WC"
28,watch,0.5789473684210527,95,1.3754421695787329,0.3187752572988941,"Black,WC"
29,black,0.3793103448275862,29,0.6110194882925076,-0.4926264245867814,"Black,WC"
30,I'll,0.6849315068493151,73,2.1751712568153225,0.7771074002065791,"Black,WC"
31,five,0.5925925925925927,54,1.4548571339520169,0.3749077060788296,"Black,WC"
32,.,0.4721794081381011,12976,0.8786639672571562,-0.1293527441981717,"Black,WC"
