,word,pfgw,freq,OR,LOR
0,humming,0.6666666666666666,9,2.000007833102692,0.6931510971036215
1,dab,1.0,1,1.0,0.0
2,probably,0.47127042698998417,1897,0.8911990378115157,-0.11518748946464234
3,particles,1.0,2,1.0,0.0
4,extradition,0.0,1,1.0,0.0
5,antibiotics,0.5,4,1.0,0.0
6,mailbox,1.0,1,1.0,0.0
7,taxachusetts,0.0,2,1.0,0.0
8,essentially,0.23076923076923078,52,0.29998903357033,-1.2040093597596444
9,delinquents,1.0,1,1.0,0.0
10,conceive,0.0,4,1.0,0.0
11,spouse,0.6153846153846154,13,1.6000062664985157,0.47000754579963816
12,gullible,0.0,1,1.0,0.0
13,anderson,0.0,3,1.0,0.0
14,some,0.4953176411035181,3951,0.9813968041220553,-0.018778411779511426
15,salvageable,1.0,1,1.0,0.0
16,customers,0.6923076923076924,13,2.2500146871250704,0.8109367438061664
17,jonathan,0.0,7,1.0,0.0
18,focuses,1.0,1,1.0,0.0
19,warrantee,0.0,1,1.0,0.0
20,italians,1.0,1,1.0,0.0
21,outraged,0.0,4,1.0,0.0
22,janet,1.0,2,1.0,0.0
23,shine,0.5714285714285714,7,1.3333350740182752,0.28768337796463517
24,schooling,0.26666666666666666,15,0.36363304051056505,-1.0116100503161833
25,assembled,0.0,1,1.0,0.0
26,monetary,0.9166666666666666,12,11.000143607820098,2.397908327969524
27,sealing,0.0,1,1.0,0.0
28,divisive,0.0,3,1.0,0.0
29,texan,0.2857142857142857,28,0.39999373350148437,-0.9163063982431611
30,next,0.4941995359628771,431,0.9770578405891406,-0.02320942645106167
31,overflows,1.0,3,1.0,0.0
32,coast,0.5245901639344261,61,1.1034525977205978,0.09844398948987407
33,trucks,0.48000000000000004,25,0.9230757179747615,-0.08004401320173032
34,snickered,1.0,2,1.0,0.0
35,towering,0.0,1,1.0,0.0
36,weirdest,0.6666666666666666,9,2.000007833102692,0.6931510971036215
37,lieu,0.6,5,1.5000019582680033,0.4054664136193144
38,encovilla,0.0,2,1.0,0.0
39,heartbeats,0.5,2,1.0,0.0
40,brutal,0.6,5,1.5000019582680033,0.4054664136193144
41,connery,1.0,3,1.0,0.0
42,closer,0.5490196078431373,51,1.21739925120199,0.19671682199781163
43,regular,0.6139240506329113,158,1.5902386788103888,0.46388411742575636
44,impression,0.1875,16,0.23076621804922565,-1.466350123998668
45,transaction,0.0,2,1.0,0.0
46,pronounce,0.5,6,1.0,0.0
47,overcrowding,0.25,4,0.333332462994271,-1.0986148996887055
48,retarded,1.0,2,1.0,0.0
49,homesick,0.0,3,1.0,0.0
50,windstorm,1.0,2,1.0,0.0
51,signal,0.0,19,1.0,0.0
52,pauper,1.0,1,1.0,0.0
53,drank,0.16666666666666666,6,0.1999989555931252,-1.6094431344821092
54,tripped,1.0,1,1.0,0.0
55,weakened,0.0,2,1.0,0.0
56,atlanta,0.37931034482758624,29,0.6111055263625517,-0.49248562381901306
57,samna,0.0,3,1.0,0.0
58,enlightened,1.0,3,1.0,0.0
59,tastes,0.7142857142857143,21,2.500029374480235,0.9163024815972207
60,directing,1.0,3,1.0,0.0
61,egalitarian,1.0,1,1.0,0.0
62,conspired,1.0,1,1.0,0.0
