,word,pfgw,freq,OR,LOR
0,humming,1.0,1,1.0,0.0
1,dab,1.0,1,1.0,0.0
2,probably,0.4929270946681175,1838,0.9720699689516045,-0.028327492594347477
3,particles,1.0,4,1.0,0.0
4,extradition,0.0,3,1.0,0.0
5,antibiotics,0.6666666666666666,3,2.0000026110205957,0.693148486069391
6,taxachusetts,0.0,3,1.0,0.0
7,essentially,0.2682926829268293,41,0.3666575715047271,-1.0033269141585415
8,memorized,0.0,5,1.0,0.0
9,delinquents,1.0,2,1.0,0.0
10,conceive,0.25,8,0.33333159265293616,-1.0986175107229361
11,spouse,0.7142857142857143,7,2.500009791365582,0.9162946484127181
12,fourths,1.0,1,1.0,0.0
13,anderson,0.0,2,1.0,0.0
14,some,0.4980487804878048,4100,0.9922046804991747,-0.007825861832246546
15,customers,0.2727272727272727,11,0.37499755216499586,-0.9808357805930419
16,jonathan,0.0,2,1.0,0.0
17,italians,0.7777777777777778,9,3.5000228465793444,1.2527694960681617
18,warrantee,0.0,3,1.0,0.0
19,focuses,1.0,1,1.0,0.0
20,outraged,0.0,2,1.0,0.0
21,janet,1.0,1,1.0,0.0
22,shine,0.5,4,1.0,0.0
23,schooling,0.31578947368421056,19,0.4615342437139351,-0.7731990268950465
24,assembled,0.6666666666666666,3,2.0000026110205957,0.693148486069391
25,monetary,0.6,5,1.5000019582680033,0.4054664136193144
26,sealing,0.0,2,1.0,0.0
27,divisive,0.0,1,1.0,0.0
28,texan,0.1875,32,0.23076320530562155,-1.4663631794766145
29,cadets,0.0,3,1.0,0.0
30,next,0.46888888888888886,450,0.8828129076991355,-0.12464198338889353
31,overflows,1.0,1,1.0,0.0
32,coast,0.5964912280701754,57,1.4782820991847827,0.3908806697971258
33,trucks,0.5333333333333333,30,1.1428601269352214,0.13353400368943255
34,dado,0.0,1,1.0,0.0
35,towering,0.0,3,1.0,0.0
36,weirdest,1.0,7,1.0,0.0
37,lieu,0.3333333333333333,6,0.49999869448970213,-0.6931497915839497
38,heartbeats,0.0,1,1.0,0.0
39,brutal,0.42857142857142855,7,0.7499990208659983,-0.28768337796463533
40,dossier,1.0,1,1.0,0.0
41,connery,1.0,1,1.0,0.0
42,movers,0.0,6,1.0,0.0
43,closer,0.42424242424242425,33,0.7368372954130246,-0.30538817722623945
44,regular,0.5777777777777777,135,1.3684585725975609,0.31368497691584224
45,impression,0.2857142857142857,14,0.39999686676710416,-0.9162985649870734
46,transaction,1.0,3,1.0,0.0
47,pronounce,0.6666666666666666,3,2.0000026110205957,0.693148486069391
48,overcrowding,0.4,10,0.6666649259817244,-0.40546771913898644
49,retarded,1.0,1,1.0,0.0
50,homesick,0.0,2,1.0,0.0
51,windstorm,1.0,2,1.0,0.0
52,signal,0.0,8,1.0,0.0
53,pauper,1.0,1,1.0,0.0
54,battled,0.0,1,1.0,0.0
55,drank,0.5,4,1.0,0.0
56,garfield,1.0,2,1.0,0.0
57,atlanta,0.27272727272727276,33,0.3749926564374648,-0.9808488360368995
58,samna,0.0,3,1.0,0.0
59,repertory,1.0,3,1.0,0.0
60,enlightened,1.0,2,1.0,0.0
61,tastes,0.8888888888888888,18,8.000146219825842,2.079459818991035
62,directing,1.0,2,1.0,0.0
63,conspired,1.0,3,1.0,0.0
64,fairs,1.0,1,1.0,0.0
65,rochester,0.4090909090909091,22,0.6923040770153672,-0.3677300022278665
66,mulched,1.0,1,1.0,0.0
67,reevaluated,0.0,3,1.0,0.0
68,stem,0.3333333333333333,6,0.49999869448970213,-0.6931497915839497
69,caravans,1.0,1,1.0,0.0
70,erase,0.25,4,0.333332462994271,-1.0986148996887055
71,mormons,0.0,4,1.0,0.0
72,inertia,1.0,2,1.0,0.0
73,transforms,0.0,1,1.0,0.0
74,wayside,1.0,2,1.0,0.0
75,sting,0.0,5,1.0,0.0
76,marks,0.7,10,2.3333455181756504,0.8473030824488473
77,save,0.5234375,128,1.0983692599947272,0.09382658891351404
78,afterwards,0.39999999999999997,15,0.666664055632436,-0.40546902466718004
79,federal,0.18181818181818182,99,0.2222039446962681,-1.504159649025691
80,tokyo,1.0,3,1.0,0.0
81,yuppie,1.0,6,1.0,0.0
82,vocation,1.0,1,1.0,0.0
83,categories,0.375,8,0.5999984333855974,-0.5108282347934037
84,relates,1.0,3,1.0,0.0
85,objectivity,1.0,3,1.0,0.0
86,bee,1.0,6,1.0,0.0
87,woken,0.0,2,1.0,0.0
88,films,0.15384615384615385,13,0.1818160455286035,-1.704759841900133
89,accurately,0.0,4,1.0,0.0
90,uba,1.0,3,1.0,0.0
91,marked,0.3333333333333333,12,0.49999738897258683,-0.6931524026284066
92,providers,1.0,2,1.0,0.0
93,speeches,0.5,2,1.0,0.0
94,torrents,0.0,2,1.0,0.0
95,rubber,1.0,5,1.0,0.0
96,outrageous,0.23529411764705885,34,0.30768507711709736,-1.178678495987194
97,croak,1.0,3,1.0,0.0
98,employee,0.34146341463414637,41,0.5185097182742004,-0.6567965084328511
99,deed,0.5,2,1.0,0.0
100,parts,0.46874999999999994,128,0.8823437251118255,-0.12517358788181857
101,artistic,1.0,4,1.0,0.0
102,cooperation,0.3333333333333333,3,0.4999993472457033,-0.693148486069391
103,ridiculous,0.525,80,1.1052689299258927,0.10008868085724917
104,leap,0.7,10,2.3333455181756504,0.8473030824488473
105,inland,0.25,4,0.333332462994271,-1.0986148996887055
106,host,0.0,4,1.0,0.0
107,cajuns,1.0,2,1.0,0.0
108,tex,0.0,1,1.0,0.0
109,versa,0.0,1,1.0,0.0
110,motorboaters,0.0,1,1.0,0.0
111,distant,1.0,1,1.0,0.0
112,escalated,0.0,2,1.0,0.0
113,regroup,0.0,1,1.0,0.0
114,shay,0.0,1,1.0,0.0
115,seato,0.0,5,1.0,0.0
116,glanced,1.0,1,1.0,0.0
117,capture,0.0,1,1.0,0.0
118,universities,0.2380952380952381,21,0.3124955122907748,-1.1631651705783168
119,blanks,0.0,2,1.0,0.0
120,dues,0.0,4,1.0,0.0
121,michigan,0.8260869565217391,23,4.750093019673171,1.5581642009438923
122,privileges,0.6666666666666666,6,2.0000052220548263,0.6931497915839497
123,guru,1.0,1,1.0,0.0
124,bump,1.0,1,1.0,0.0
125,yeast,1.0,1,1.0,0.0
126,sashes,0.0,1,1.0,0.0
127,wisdom,0.4,10,0.6666649259817244,-0.40546771913898644
128,steep,0.25,4,0.333332462994271,-1.0986148996887055
129,stiffener,1.0,1,1.0,0.0
130,dressers,0.0,2,1.0,0.0
131,instruction,1.0,2,1.0,0.0
132,fireplaces,0.0,1,1.0,0.0
133,baptists,1.0,1,1.0,0.0
134,escapement,0.0,1,1.0,0.0
135,wiser,0.8,5,4.000015666164479,1.3862982776533406
136,uncle,0.34375,32,0.5238026853419,-0.6466402202666458
137,purposes,0.5384615384615385,13,1.1666681897719562,0.1541519853452257
138,dishonest,1.0,1,1.0,0.0
139,shenandoah,0.0,2,1.0,0.0
140,heavier,0.09090909090909091,11,0.09999882504226584,-2.302596842640414
141,transitional,1.0,2,1.0,0.0
142,kite,1.0,1,1.0,0.0
