,word,pfgw,freq,OR,LOR
0,humming,0.25,4,0.333332462994271,-1.0986148996887055
1,probably,0.47107868681605003,1919,0.8905111777644801,-0.11595962409708359
2,particles,1.0,2,1.0,0.0
3,extradition,0.0,1,1.0,0.0
4,mailbox,1.0,1,1.0,0.0
5,taxachusetts,0.0,1,1.0,0.0
6,essentially,0.13333333333333333,30,0.1538417351843777,-1.871830898615601
7,memorized,0.0,6,1.0,0.0
8,delinquents,1.0,1,1.0,0.0
9,conceive,0.0,5,1.0,0.0
10,spouse,0.7,10,2.3333455181756504,0.8473030824488473
11,gullible,0.0,1,1.0,0.0
12,fourths,1.0,1,1.0,0.0
13,anderson,0.0,3,1.0,0.0
14,some,0.49312328082020507,3999,0.9727962699805572,-0.027580602090335037
15,salvageable,1.0,2,1.0,0.0
16,customers,0.4705882352941177,17,0.8888877284262008,-0.11778434117775977
17,jonathan,0.0,4,1.0,0.0
18,italians,0.0,1,1.0,0.0
19,outraged,0.0,3,1.0,0.0
20,janet,1.0,2,1.0,0.0
21,shine,0.625,8,1.666671018384703,0.5108282347934038
22,schooling,0.5454545454545454,11,1.2000015666205386,0.18232286231021794
23,assembled,1.0,3,1.0,0.0
24,monetary,0.2,5,0.24999902086855488,-1.3862982776533408
25,sealing,0.0,3,1.0,0.0
26,texan,0.36363636363636365,33,0.5714218572879571,-0.5596275377505265
27,next,0.4647577092511014,454,0.8682764723813915,-0.1412450984689968
28,collisions,0.0,2,1.0,0.0
29,overflows,1.0,2,1.0,0.0
30,trucks,0.2,25,0.2499951043172089,-1.3863139440427992
31,coast,0.543859649122807,57,1.1923154754522132,0.17589719424098862
32,pearls,0.0,3,1.0,0.0
33,dado,0.0,1,1.0,0.0
34,weirdest,0.5714285714285714,7,1.3333350740182752,0.28768337796463517
35,lieu,0.5,4,1.0,0.0
36,encovilla,0.0,2,1.0,0.0
37,brutal,0.4,5,0.666665796326468,-0.40546641361931446
38,calming,1.0,3,1.0,0.0
39,dossier,1.0,1,1.0,0.0
40,connery,1.0,3,1.0,0.0
41,closer,0.564516129032258,62,1.2963098355049014,0.2595216399628934
42,regular,0.6306818181818182,176,1.7077948751428105,0.5352029916336107
43,impression,0.42857142857142855,14,0.749998041724327,-0.2876846834894203
44,transaction,0.75,4,3.0000078330720132,1.0986148996887053
45,retarded,1.0,3,1.0,0.0
46,overcrowding,0.25,4,0.333332462994271,-1.0986148996887055
47,pronounce,1.0,2,1.0,0.0
48,homesick,0.0,1,1.0,0.0
49,windstorm,1.0,2,1.0,0.0
50,signal,0.0,8,1.0,0.0
51,pauper,1.0,1,1.0,0.0
52,battled,0.0,1,1.0,0.0
53,drank,0.5,4,1.0,0.0
54,tripped,1.0,2,1.0,0.0
55,weakened,0.0,3,1.0,0.0
56,garfield,1.0,4,1.0,0.0
57,atlanta,0.2558139534883721,43,0.343740575736806,-1.067868046415565
58,samna,0.0,2,1.0,0.0
59,tastes,0.8571428571428572,21,6.000117498381133,1.7917790520998316
60,egalitarian,1.0,1,1.0,0.0
61,conspired,1.0,1,1.0,0.0
62,rochester,0.3548387096774193,31,0.5499935376480956,-0.5978487505553844
63,stem,1.0,1,1.0,0.0
64,caravans,1.0,1,1.0,0.0
65,erase,0.8,5,4.000015666164479,1.3862982776533406
66,mormons,0.0,6,1.0,0.0
67,inertia,1.0,1,1.0,0.0
68,transforms,0.0,1,1.0,0.0
69,wayside,1.0,3,1.0,0.0
70,sting,0.0,5,1.0,0.0
71,marks,0.4,5,0.666665796326468,-0.40546641361931446
72,save,0.4803149606299213,127,0.92423639073768,-0.07878740592873552
73,afterwards,0.35294117647058826,17,0.5454509849533219,-0.6061423311771968
74,federal,0.27941176470588236,68,0.38773991515540057,-0.9474204858893784
75,tokyo,1.0,2,1.0,0.0
76,yuppie,1.0,6,1.0,0.0
77,vocation,0.0,2,1.0,0.0
78,categories,0.375,8,0.5999984333855974,-0.5108282347934037
79,relates,0.5,2,1.0,0.0
80,objectivity,1.0,3,1.0,0.0
81,contradictory,0.0,3,1.0,0.0
82,woken,0.0,1,1.0,0.0
83,examinations,0.0,4,1.0,0.0
84,films,0.39999999999999997,15,0.666664055632436,-0.40546902466718004
85,accurately,0.0,1,1.0,0.0
86,uba,1.0,1,1.0,0.0
87,marked,0.375,8,0.5999984333855974,-0.5108282347934037
88,mathematical,0.5,4,1.0,0.0
89,prunes,1.0,1,1.0,0.0
90,providers,1.0,2,1.0,0.0
91,speeches,0.5,2,1.0,0.0
92,torrents,0.0,1,1.0,0.0
93,rubber,0.8,5,4.000015666164479,1.3862982776533406
94,outrageous,0.4666666666666666,30,0.8749977153211866,-0.13353400368943244
95,croak,1.0,3,1.0,0.0
96,employee,0.5098039215686274,51,1.0400013577732519,0.03922201870363278
97,deed,0.125,8,0.142856023849777,-1.9459179821375527
98,parts,0.4579439252336448,107,0.8448176592177632,-0.16863446281849626
99,cooperation,0.2222222222222222,9,0.2857124206995745,-1.252769496068162
100,ridiculous,0.411764705882353,68,0.6999890333412536,-0.3566906107168077
101,leap,0.7142857142857143,14,2.500019582858993,0.9162985649870734
102,inland,0.4,5,0.666665796326468,-0.40546641361931446
103,host,0.0,3,1.0,0.0
104,cajuns,1.0,1,1.0,0.0
105,tex,0.0,2,1.0,0.0
106,versa,0.5,2,1.0,0.0
107,motorboaters,0.0,1,1.0,0.0
108,distant,1.0,1,1.0,0.0
109,regroup,0.0,1,1.0,0.0
110,shay,0.0,1,1.0,0.0
111,seato,0.0,3,1.0,0.0
112,glanced,1.0,1,1.0,0.0
113,capture,0.0,5,1.0,0.0
114,universities,0.08333333333333333,12,0.09090790408309682,-2.397908327969524
115,blanks,0.0,2,1.0,0.0
116,dues,0.0,3,1.0,0.0
117,michigan,0.75,16,3.0000313326562,1.0986227328323024
118,sorrento,1.0,1,1.0,0.0
119,privileges,0.5714285714285714,7,1.3333350740182752,0.28768337796463517
120,guru,1.0,1,1.0,0.0
