,word,pfgw,freq,OR,LOR
0,humming,0.6666666666666666,3,2.0000026110205957,0.693148486069391
1,dab,1.0,2,1.0,0.0
2,probably,0.4690071311025782,1823,0.8831340160180638,-0.12427831637472135
3,particles,1.0,1,1.0,0.0
4,extradition,0.0,2,1.0,0.0
5,antibiotics,0.6,5,1.5000019582680033,0.4054664136193144
6,mailbox,1.0,4,1.0,0.0
7,taxachusetts,0.0,1,1.0,0.0
8,essentially,0.2368421052631579,38,0.31033672434478876,-1.1700973634357077
9,memorized,0.0,8,1.0,0.0
10,delinquents,1.0,3,1.0,0.0
11,conceive,0.0,6,1.0,0.0
12,spouse,0.45454545454545453,11,0.8333322454038241,-0.18232286231021788
13,gullible,0.0,1,1.0,0.0
14,fourths,1.0,1,1.0,0.0
15,anderson,0.0,2,1.0,0.0
16,some,0.48553921568627445,4080,0.9436369871528326,-0.05801373430158241
17,customers,0.625,16,1.6666753701595522,0.5108308458480869
18,jonathan,0.0,3,1.0,0.0
19,italians,0.2222222222222222,9,0.2857124206995745,-1.252769496068162
20,outraged,0.0,2,1.0,0.0
21,shine,1.0,3,1.0,0.0
22,schooling,0.5263157894736842,19,1.1111125616932587,0.10536182118090691
23,assembled,1.0,2,1.0,0.0
24,monetary,0.5,6,1.0,0.0
25,divisive,0.0,1,1.0,0.0
26,texan,0.23076923076923078,26,0.2999945168281156,-1.2039910817325814
27,cadets,0.0,3,1.0,0.0
28,next,0.4919678714859438,498,0.9683693295960766,-0.03214172563407228
29,collisions,0.0,1,1.0,0.0
30,overflows,1.0,1,1.0,0.0
31,coast,0.5370370370370371,54,1.1600060577813116,0.14842522732990612
32,trucks,0.4615384615384615,39,0.8571395000462533,-0.15415459644763277
33,pearls,0.0,1,1.0,0.0
34,towering,0.0,2,1.0,0.0
35,weirdest,0.8,10,4.000031332492578,1.3863021942123563
36,lieu,0.0,3,1.0,0.0
37,encovilla,0.0,1,1.0,0.0
38,heartbeats,1.0,2,1.0,0.0
39,brutal,0.2,5,0.24999902086855488,-1.3862982776533408
40,dossier,1.0,1,1.0,0.0
41,connery,0.75,4,3.0000078330720132,1.0986148996887053
42,movers,1.0,1,1.0,0.0
43,closer,0.6052631578947368,38,1.5333493480320415,0.4274544591411203
44,mowers,1.0,1,1.0,0.0
45,regular,0.5621301775147929,169,1.2838189839094667,0.24983921706574472
46,transaction,0.8,5,4.000015666164479,1.3862982776533406
47,impression,0.5,22,1.0,0.0
